Page Name	Page URL	Ad Group ID	Ad ID	Ad Text	Photo/Video ID	Ad Impressions	Ad Impressions Range high	Ad Impressions Range low	Ad Impressions Range avg	Ad Group Age Gender Reach 18-24 female	Ad Group Age Gender Reach 18-24 male	Ad Group Age Gender Reach 18-24 unknown	Ad Group Age Gender Reach 25-34 female	Ad Group Age Gender Reach 25-34 male	Ad Group Age Gender Reach 25-34 unknown	Ad Group Age Gender Reach 35-44 female	Ad Group Age Gender Reach 35-44 male	Ad Group Age Gender Reach 35-44 unknown	Ad Group Age Gender Reach 45-54 female	Ad Group Age Gender Reach 45-54 male	Ad Group Age Gender Reach 45-54 unknown	Ad Group Age Gender Reach 55-64 female	Ad Group Age Gender Reach 55-64 male	Ad Group Age Gender Reach 55-64 unknown	Ad Group Age Gender Reach 65+ female	Ad Group Age Gender Reach 65+ male	Ad Group Age Gender Reach 65+ unknown	Ad Group Age Gender Reach Avg Volume 18-24 female	Ad Group Age Gender Reach Avg Volume 18-24 male	Ad Group Age Gender Reach Avg Volume 18-24 unknown	Ad Group Age Gender Reach Avg Volume 25-34 female	Ad Group Age Gender Reach Avg Volume 25-34 male	Ad Group Age Gender Reach Avg Volume 25-34 unknown	Ad Group Age Gender Reach Avg Volume 35-44 female	Ad Group Age Gender Reach Avg Volume 35-44 male	Ad Group Age Gender Reach Avg Volume 35-44 unknown	Ad Group Age Gender Reach Avg Volume 45-54 female	Ad Group Age Gender Reach Avg Volume 45-54 male	Ad Group Age Gender Reach Avg Volume 45-54 unknown	Ad Group Age Gender Reach Avg Volume 55-64 female	Ad Group Age Gender Reach Avg Volume 55-64 male	Ad Group Age Gender Reach Avg Volume 55-64 unknown	Ad Group Age Gender Reach Avg Volume 65+ female	Ad Group Age Gender Reach Avg Volume 65+ male	Ad Group Age Gender Reach Avg Volume 65+ unknown	Ad Group Region Reach England	Ad Group Region Reach Northern Ireland	Ad Group Region Reach Scotland	Ad Group Region Reach Wales	Ad Start Date	Ad Start Date String	Ad End Date	Ad End Date String
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	116	1551	"With a fairer immigration system under our control we can bring in talent from all over the globe - without discrimination - while ensuring British young people more jobs and opportunities! Let's vote to leave the EU on 23 June so we can have a clear and prosperous future! BeLeave in Britain! BeLeave"	2887	20000-49999	49999	20000	34999	21%	22%	<1%	18%	19%	<1%	8%	9%	<1%	<1%	<1%								6300	6300	0	8750	8750	0	12250	12250	0	0	0	0	0	0	0	0	0	0	100%				Thu Jun 16 2016 00:00:00 GMT+0100 (BST)	16/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	116	1552	"With a fairer immigration system under our control we can bring in talent from all over the globe - without discrimination - while ensuring British young people more jobs and opportunities! Let's vote to leave the EU on 23 June so we can have a clear and prosperous future! BeLeave in a Brighter Future BeLeave"	2887	20000-49999	49999	20000	34999	21%	22%	<1%	18%	19%	<1%	8%	9%	<1%	<1%	<1%								6300	6300	0	8750	8750	0	12250	12250	0	0	0	0	0	0	0	0	0	0	100%				Thu Jun 16 2016 00:00:00 GMT+0100 (BST)	16/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	118	1553	"EU protectionism has prevented our generation from benefiting from key trade deals. It is time we break free to give our country the freedom to be a prosperous and competitive nation! Let's vote to leave the EU on 23 June so we can chart our own destiny and chase the opportunities we know will make Britain successful. BeLeave in Britain! BeLeave"	2888	50000-99999	99999	50000	74999	9%	7%	<1%	10%	8%	<1%	9%	7%	<1%	12%	8%	<1%	10%	6%	<1%	8%	5%	<1%	13500	13500	0	18750	18750	0	26250	26250	0	33750	33750	0	41249	41249	0	48749	48749	0	99%			<1%	Fri Jun 17 2016 00:00:00 GMT+0100 (BST)	17/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	118	1554	"EU protectionism has prevented our generation from benefiting from key trade deals. It is time we break free to give our country the freedom to be a prosperous and competitive nation! Let's vote to leave the EU on 23 June so we can chart our own destiny and chase the opportunities we know will make Britain successful. BeLeave in a Brighter Future BeLeave"	2888	200000-499999	499999	200000	349999	9%	7%	<1%	10%	8%	<1%	9%	7%	<1%	12%	8%	<1%	10%	6%	<1%	8%	5%	<1%	63000	63000	0	87500	87500	0	122500	122500	0	157500	157500	0	192499	192499	0	227499	227499	0	99%			<1%	Fri Jun 17 2016 00:00:00 GMT+0100 (BST)	17/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	121	1555	"EU protectionism has prevented our generation from benefiting from key global trade deals. It is time we unite to give our country the freedom to be a prosperous and competitive nation! Let's vote to leave the EU on 23 June so we can chart our own destiny and chase the opportunities we know will make Britain successful. BeLeave in Britain! BeLeave"	2889	2000000-4999999	4999999	2000000	3499999	9%	8%	<1%	11%	11%	<1%	9%	8%	<1%	9%	9%	<1%	7%	6%	<1%	7%	4%	<1%	630000	630000	0	875000	875000	0	1225000	1225000	0	1575000	1575000	0	1924999	1924999	0	2274999	2274999	0	99%	<1%		1%	Fri Jun 17 2016 00:00:00 GMT+0100 (BST)	17/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	121	1556	"EU protectionism has prevented our generation from benefiting from key global trade deals. It is time we unite to give our country the freedom to be a prosperous and competitive nation! Let's vote to leave the EU on 23 June so we can chart our own destiny and chase the opportunities we know will make Britain successful. BeLeave in a Brighter Future BeLeave"	2889	2000000-4999999	4999999	2000000	3499999	9%	8%	<1%	11%	11%	<1%	9%	8%	<1%	9%	9%	<1%	7%	6%	<1%	7%	4%	<1%	630000	630000	0	875000	875000	0	1225000	1225000	0	1575000	1575000	0	1924999	1924999	0	2274999	2274999	0	99%	<1%		1%	Fri Jun 17 2016 00:00:00 GMT+0100 (BST)	17/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	121	1557	"EU protectionism has prevented our generation from benefiting from key global trade deals. It is time we unite to give our country the freedom to be a prosperous and competitive nation! Let's vote to leave the EU on 23 June so we can chart our own destiny and chase the opportunities we know will make Britain successful. BeLeave in a Brighter Future BeLeave"	2889	1000000-1999999	1999999	1000000	1499999	9%	8%	<1%	11%	11%	<1%	9%	8%	<1%	9%	9%	<1%	7%	6%	<1%	7%	4%	<1%	270000	270000	0	375000	375000	0	525000	525000	0	675000	675000	0	824999	824999	0	974999	974999	0	99%	<1%		1%	Fri Jun 17 2016 00:00:00 GMT+0100 (BST)	17/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	123	1558	"EU protectionism has prevented our generation from benefiting from key trade deals. It is time we break free to give our country the freedom to be a prosperous and competitive nation! Let's vote to leave the EU on 23 June so we can chart our own destiny and chase the opportunities we know will make Britain successful. BeLeave in Britain! BeLeave"	2888	20000-49999	49999	20000	34999	26%	24%	<1%	15%	17%	<1%	7%	8%	<1%	<1%	<1%								6300	6300	0	8750	8750	0	12250	12250	0	0	0	0	0	0	0	0	0	0	100%				Fri Jun 17 2016 00:00:00 GMT+0100 (BST)	17/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	123	1559	"EU protectionism has prevented our generation from benefiting from key trade deals. It is time we break free to give our country the freedom to be a prosperous and competitive nation! Let's vote to leave the EU on 23 June so we can chart our own destiny and chase the opportunities we know will make Britain successful. BeLeave in a Brighter Future BeLeave"	2888	20000-49999	49999	20000	34999	26%	24%	<1%	15%	17%	<1%	7%	8%	<1%	<1%	<1%								6300	6300	0	8750	8750	0	12250	12250	0	0	0	0	0	0	0	0	0	0	100%				Fri Jun 17 2016 00:00:00 GMT+0100 (BST)	17/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	125	1560	"EU protectionism has prevented our generation from benefiting from key global trade deals. It is time we unite to give our country the freedom to be a prosperous and competitive nation! Let's vote to leave the EU on 23 June so we can chart our own destiny and chase the opportunities we know will make Britain successful. BeLeave in Britain! BeLeave"	2889	20000-49999	49999	20000	34999	22%	24%	<1%	15%	22%	<1%	6%	9%	<1%	<1%	<1%								6300	6300	0	8750	8750	0	12250	12250	0	0	0	0	0	0	0	0	0	0	100%				Fri Jun 17 2016 00:00:00 GMT+0100 (BST)	17/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	125	1561	"EU protectionism has prevented our generation from benefiting from key global trade deals. It is time we unite to give our country the freedom to be a prosperous and competitive nation! Let's vote to leave the EU on 23 June so we can chart our own destiny and chase the opportunities we know will make Britain successful. BeLeave in a Brighter Future BeLeave"	2889	20000-49999	49999	20000	34999	22%	24%	<1%	15%	22%	<1%	6%	9%	<1%	<1%	<1%								6300	6300	0	8750	8750	0	12250	12250	0	0	0	0	0	0	0	0	0	0	100%				Fri Jun 17 2016 00:00:00 GMT+0100 (BST)	17/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	130	1562	"Pledge to vote on 23 June to bring in a fairer, points based immigration system so we can bring in talent from all over the globe - without discrimination - while ensuring British young people more jobs and opportunities! Let's vote to leave the EU on 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2890	50000-99999	99999	50000	74999	5%	7%	<1%	5%	9%	<1%	6%	7%	<1%	8%	11%	<1%	8%	10%	<1%	10%	11%	<1%	13500	13500	0	18750	18750	0	26250	26250	0	33750	33750	0	41249	41249	0	48749	48749	0	87%	3%	2%	8%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	130	1563	"Pledge to vote on 23 June to bring in a fairer, points based immigration system so we can bring in talent from all over the globe - without discrimination - while ensuring British young people more jobs and opportunities! Let's vote to leave the EU on 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2890	0-999	999	0	499	5%	7%	<1%	5%	9%	<1%	6%	7%	<1%	8%	11%	<1%	8%	10%	<1%	10%	11%	<1%	90	90	0	125	125	0	175	175	0	225	225	0	274	274	0	324	324	0	87%	3%	2%	8%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	130	1564	"Pledge to vote on 23 June to bring in a fairer, points based immigration system so we can bring in talent from all over the globe - without discrimination - while ensuring British young people more jobs and opportunities! Let's vote to leave the EU on 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2890	0-999	999	0	499	5%	7%	<1%	5%	9%	<1%	6%	7%	<1%	8%	11%	<1%	8%	10%	<1%	10%	11%	<1%	90	90	0	125	125	0	175	175	0	225	225	0	274	274	0	324	324	0	87%	3%	2%	8%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	130	1565	"Pledge to vote on 23 June to bring in a fairer, points based immigration system so we can bring in talent from all over the globe - without discrimination - while ensuring British young people more jobs and opportunities! Let's vote to leave the EU on 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2890	5000-9999	9999	5000	7499	5%	7%	<1%	5%	9%	<1%	6%	7%	<1%	8%	11%	<1%	8%	10%	<1%	10%	11%	<1%	1350	1350	0	1875	1875	0	2625	2625	0	3375	3375	0	4124	4124	0	4874	4874	0	87%	3%	2%	8%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	130	1566	"Pledge to vote on 23 June to bring in a fairer, points based immigration system so we can bring in talent from all over the globe - without discrimination - while ensuring British young people more jobs and opportunities! Let's vote to leave the EU on 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2890	500000-999999	999999	500000	749999	5%	7%	<1%	5%	9%	<1%	6%	7%	<1%	8%	11%	<1%	8%	10%	<1%	10%	11%	<1%	135000	135000	0	187500	187500	0	262500	262500	0	337500	337500	0	412499	412499	0	487499	487499	0	87%	3%	2%	8%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	137	1567	"Pledge to vote on 23 June to build a bright and prosperous future for the NHS outside of the European Union Let's vote to leave the EU on 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2891	200000-499999	499999	200000	349999	5%	8%	<1%	5%	9%	<1%	5%	8%	<1%	8%	11%	<1%	9%	10%	<1%	11%	10%	<1%	63000	63000	0	87500	87500	0	122500	122500	0	157500	157500	0	192499	192499	0	227499	227499	0	87%	3%	3%	7%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	137	1568	"Pledge to vote on 23 June to build a bright and prosperous future for the NHS outside of the European Union Let's vote to leave the EU on 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2891	1000-4999	4999	1000	2999	5%	8%	<1%	5%	9%	<1%	5%	8%	<1%	8%	11%	<1%	9%	10%	<1%	11%	10%	<1%	540	540	0	750	750	0	1050	1050	0	1350	1350	0	1649	1649	0	1949	1949	0	87%	3%	3%	7%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	137	1569	"Pledge to vote on 23 June to build a bright and prosperous future for the NHS outside of the European Union Let's vote to leave the EU on 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2891	0-999	999	0	499	5%	8%	<1%	5%	9%	<1%	5%	8%	<1%	8%	11%	<1%	9%	10%	<1%	11%	10%	<1%	90	90	0	125	125	0	175	175	0	225	225	0	274	274	0	324	324	0	87%	3%	3%	7%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	137	1570	"Pledge to vote on 23 June to build a bright and prosperous future for the NHS outside of the European Union Let's vote to leave the EU on 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2891	10000-19999	19999	10000	14999	5%	8%	<1%	5%	9%	<1%	5%	8%	<1%	8%	11%	<1%	9%	10%	<1%	11%	10%	<1%	2700	2700	0	3750	3750	0	5250	5250	0	6750	6750	0	8249	8249	0	9749	9749	0	87%	3%	3%	7%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	137	1571	"Pledge to vote on 23 June to build a bright and prosperous future for the NHS outside of the European Union Let's vote to leave the EU on 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2891	500000-999999	999999	500000	749999	5%	8%	<1%	5%	9%	<1%	5%	8%	<1%	8%	11%	<1%	9%	10%	<1%	11%	10%	<1%	135000	135000	0	187500	187500	0	262500	262500	0	337500	337500	0	412499	412499	0	487499	487499	0	87%	3%	3%	7%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	137	1572	"Pledge to vote today 23 June to build a bright and prosperous future for the NHS outside of the European Union Let's vote to leave the EU today 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2891	50000-99999	99999	50000	74999	5%	8%	<1%	5%	9%	<1%	5%	8%	<1%	8%	11%	<1%	9%	10%	<1%	11%	10%	<1%	13500	13500	0	18750	18750	0	26250	26250	0	33750	33750	0	41249	41249	0	48749	48749	0	87%	3%	3%	7%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	137	1573	"Pledge to vote today 23 June to build a bright and prosperous future for the NHS outside of the European Union Let's vote to leave the EU today 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2891	200000-499999	499999	200000	349999	5%	8%	<1%	5%	9%	<1%	5%	8%	<1%	8%	11%	<1%	9%	10%	<1%	11%	10%	<1%	63000	63000	0	87500	87500	0	122500	122500	0	157500	157500	0	192499	192499	0	227499	227499	0	87%	3%	3%	7%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	142	1574	"Pledge to vote on 23 June and join a movement of young people working to build a bright and prosperous future for Britain outside the European Union. Let's vote to leave the EU on 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2892	200000-499999	499999	200000	349999	5%	7%	<1%	3%	7%	<1%	4%	6%	<1%	8%	12%	<1%	9%	12%	<1%	12%	14%	<1%	63000	63000	0	87500	87500	0	122500	122500	0	157500	157500	0	192499	192499	0	227499	227499	0	86%	3%	4%	8%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	142	1575	"Pledge to vote on 23 June and join a movement of young people working to build a bright and prosperous future for Britain outside the European Union. Let's vote to leave the EU on 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2892	0-999	999	0	499	5%	7%	<1%	3%	7%	<1%	4%	6%	<1%	8%	12%	<1%	9%	12%	<1%	12%	14%	<1%	90	90	0	125	125	0	175	175	0	225	225	0	274	274	0	324	324	0	86%	3%	4%	8%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	142	1576	"Pledge to vote on 23 June and join a movement of young people working to build a bright and prosperous future for Britain outside the European Union. Let's vote to leave the EU on 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2892	0-999	999	0	499	5%	7%	<1%	3%	7%	<1%	4%	6%	<1%	8%	12%	<1%	9%	12%	<1%	12%	14%	<1%	90	90	0	125	125	0	175	175	0	225	225	0	274	274	0	324	324	0	86%	3%	4%	8%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	142	1577	"Pledge to vote on 23 June and join a movement of young people working to build a bright and prosperous future for Britain outside the European Union. Let's vote to leave the EU on 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2892	10000-19999	19999	10000	14999	5%	7%	<1%	3%	7%	<1%	4%	6%	<1%	8%	12%	<1%	9%	12%	<1%	12%	14%	<1%	2700	2700	0	3750	3750	0	5250	5250	0	6750	6750	0	8249	8249	0	9749	9749	0	86%	3%	4%	8%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	142	1578	"Pledge to vote on 23 June and join a movement of young people working to build a bright and prosperous future for Britain outside the European Union. Let's vote to leave the EU on 23 June so we can make our own decisions moving forward.  BeLeave In Britain! BeLeave"	2892	1000000-1999999	1999999	1000000	1499999	5%	7%	<1%	3%	7%	<1%	4%	6%	<1%	8%	12%	<1%	9%	12%	<1%	12%	14%	<1%	270000	270000	0	375000	375000	0	525000	525000	0	675000	675000	0	824999	824999	0	974999	974999	0	86%	3%	4%	8%	Mon Jun 20 2016 00:00:00 GMT+0100 (BST)	20/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	146	1579	"Let's vote to leave the EU on 23 June so we can make our own decisions moving forward."	2893	200000-499999	499999	200000	349999	15%	18%	<1%	15%	18%	<1%	7%	9%	<1%	3%	4%	<1%	2%	3%	<1%	3%	3%	<1%	63000	63000	0	87500	87500	0	122500	122500	0	157500	157500	0	192499	192499	0	227499	227499	0	90%	3%		6%	Tue Jun 21 2016 00:00:00 GMT+0100 (BST)	21/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	146	1580	"Let's vote to leave the EU on 23 June so we can make our own decisions moving forward."	2893	500000-999999	999999	500000	749999	15%	18%	<1%	15%	18%	<1%	7%	9%	<1%	3%	4%	<1%	2%	3%	<1%	3%	3%	<1%	135000	135000	0	187500	187500	0	262500	262500	0	337500	337500	0	412499	412499	0	487499	487499	0	90%	3%		6%	Tue Jun 21 2016 00:00:00 GMT+0100 (BST)	21/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	146	1581	"Let's vote to leave the EU today, 23 June, so we can make our own decisions moving forward."	2894	20000-49999	49999	20000	34999	15%	18%	<1%	15%	18%	<1%	7%	9%	<1%	3%	4%	<1%	2%	3%	<1%	3%	3%	<1%	6300	6300	0	8750	8750	0	12250	12250	0	15750	15750	0	19249	19249	0	22749	22749	0	90%	3%		6%	Tue Jun 21 2016 00:00:00 GMT+0100 (BST)	21/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	146	1582	"Let's vote to leave the EU today, 23 June, so we can make our own decisions moving forward."	2894	200000-499999	499999	200000	349999	15%	18%	<1%	15%	18%	<1%	7%	9%	<1%	3%	4%	<1%	2%	3%	<1%	3%	3%	<1%	63000	63000	0	87500	87500	0	122500	122500	0	157500	157500	0	192499	192499	0	227499	227499	0	90%	3%		6%	Tue Jun 21 2016 00:00:00 GMT+0100 (BST)	21/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	147	1583	"Which do you prefer - our country controlled by unelected EU officials, or our country run by elected and accountable officials? This Thursday 23 June is our chance to take back control of our own country! Let's vote to leave the EU on 23 June so we can have a clear and prosperous future!  BeLeave in a Brighter Future BeLeave"	2895	1000000-1999999	1999999	1000000	1499999	3%	6%	<1%	2%	5%	<1%	3%	6%	<1%	8%	13%	<1%	9%	14%	<1%	14%	17%	<1%	270000	270000	0	375000	375000	0	525000	525000	0	675000	675000	0	824999	824999	0	974999	974999	0	91%	2%		7%	Thu Jun 16 2016 00:00:00 GMT+0100 (BST)	16/06/2016		
BrexitCentral	https://www.facebook.com/BrexitCentral-1668690483395661/	150	1584	"The EU and its failed policies have been a disaster for young people across the continent - pushing down wages and creating a generation of unemployed young people."	2896	200000-499999	499999	200000	349999	19%	24%	<1%	17%	21%	<1%	7%	11%	<1%										63000	63000	0	87500	87500	0	122500	122500	0	0	0	0	0	0	0	0	0	0	91%	3%		6%	Wed Jun 22 2016 00:00:00 GMT+0100 (BST)	22/06/2016		
